unique_id,date,model,company,type,rating,price,battery_health
135246873205376,2022-05-31,Pixel 6,Google,android,3,663,80.46
135246873202304,,Pixel 4,Google,android,2,473,76.74
135246873207152,2022-10-17,Galaxy 5,Samsung,android,3,1341,74.14
135246873201440,2022-02-23,Pixel 5,Google,android,3,1403,65.18
135246873203312,2022-02-22,Pixel 4,Google,android,1,800,83.8
135246873203696,2022-08-21,Galaxy 5,Samsung,android,1,860,89.97
135246873207344,2022-02-16,Pixel 6,Google,android,4,857,66.27
135246873206816,2022-07-23,Galaxy 6,Samsung,android,2,1140,84.26
135246873206048,2022-08-05,Galaxy 4,Samsung,android,4,630,78.07
135246873206912,2022-09-05,Galaxy 5,Samsung,android,,1386,76.91
135246873200432,2022-02-03,Galaxy 4,Samsung,android,2,1062,87.83
135246873206960,2022-11-13,Galaxy 5,Samsung,android,3,852,73.92
135246873207680,2022-06-03,Galaxy 4,Samsung,android,2,1211,83.29
135246873206576,2022-06-18,Galaxy 4,Samsung,android,3,1324,65.77
135246873199904,2022-08-25,Pixel 5,Google,android,,798,84.4
135246873206096,2022-09-18,Galaxy 4,Samsung,android,3,,
135246873199280,2022-09-09,Galaxy 4,Samsung,android,1,703,79.37
135246873203360,2022-07-28,Galaxy 4,Samsung,android,4,416,82.9
135246873199088,2022-04-27,Galaxy 4,Samsung,android,3,,
135246873200816,2022-09-08,Galaxy 5,Samsung,android,1,1404,57.16
135246873205328,,Galaxy 4,Samsung,android,4,668,76.41
135246873198704,2022-06-16,Galaxy 4,Samsung,android,1,895,76.77
135246873201536,2022-06-08,Pixel 4,Google,android,4,1421,59.99
135246873206624,2022-09-10,Galaxy 4,Samsung,android,2,913,67.55
135246873203408,2022-09-14,Galaxy 5,Samsung,android,1,1147,63.45
135246873199136,,Galaxy 4,Samsung,android,2,747,83.71
135246873207008,2022-12-21,Pixel 5,Google,android,1,,
135246873203744,2022-04-11,Galaxy 4,Samsung,android,3,1269,83.96
135246873207056,2022-03-22,Galaxy 5,Samsung,android,2,1125,54.4
135246873201104,2022-05-01,Pixel 5,Google,android,3,1126,35.37
135246873201056,2022-07-10,Pixel 4,Google,android,1,849,57.66
135246873201200,2022-08-08,Galaxy 5,Samsung,android,2,569,48.72
135246873199568,,Pixel 4,Google,android,2,1314,85.02
135246873199952,2022-05-08,Pixel 5,Google,android,2,562,79.31
135246873200000,2022-08-01,Galaxy 4,Samsung,android,4,1005,84.6
135246873200048,2022-12-06,Galaxy 6,Samsung,android,1,732,74.32
135246873199760,2022-06-08,Galaxy 5,Samsung,android,1,1003,72.24
135246873199808,2022-03-19,Galaxy 5,Samsung,android,1,703,87.34
135246873201920,2022-05-12,Galaxy 4,Samsung,android,3,,
135246873202064,2022-03-15,Galaxy 4,Samsung,android,1,715,78.34
135246873202112,2022-06-11,Pixel 5,Google,android,2,514,64.24
135246873202640,2022-08-07,Galaxy 5,Samsung,android,2,1129,66.67
135246873203168,2022-05-29,Galaxy 4,Samsung,android,2,720,87.57
135246873203216,2022-06-20,Galaxy 4,Samsung,android,1,737,88.24
135246873203264,2022-08-09,Galaxy 5,Samsung,android,2,922,81.32
135246873203792,2022-03-22,Galaxy 4,Samsung,android,1,1002,88.88
135246873203840,2022-08-25,Galaxy 4,Samsung,android,2,518,60.52
135246873203888,2022-07-04,Galaxy 4,Samsung,android,2,873,75.91
135246873203936,2022-01-23,Pixel 5,Google,android,4,1373,79.94
135246873203984,2022-09-25,iphone 5,IPhone,apple,2,,
135246873204032,2022-11-24,Galaxy 5,Samsung,android,2,885,63.59
135246873204080,2022-05-07,Pixel 4,Google,android,2,912,83.47
135246873204128,2022-07-05,Galaxy 4,Samsung,android,1,1055,56.33
135246873204176,2022-06-23,Galaxy 4,Samsung,android,3,,
135246873204224,2022-08-31,Galaxy 5,Samsung,android,3,1005,88.64
135246873204272,2022-07-17,Galaxy 5,Samsung,android,3,654,71.24
135246873204320,2022-07-04,Galaxy 4,Samsung,android,2,990,78.04
135246873204368,2022-09-17,Galaxy 5,Samsung,android,2,1172,89.37
135246873204416,2022-07-18,Galaxy 5,Samsung,android,3,781,88.74
135246873204464,2022-09-03,Pixel 4,Google,android,4,,
135246873204512,2022-07-15,Galaxy 4,Samsung,android,1,652,83.86
135246873204560,2022-06-07,Pixel 4,Google,android,3,1411,56.03
135246873204608,2022-09-06,Pixel 5,Google,android,2,958,83.24
135246873204656,2022-04-11,Galaxy 4,Samsung,android,1,999,85.73
135246873204704,2022-05-11,Pixel 4,Google,android,2,1121,84.13
135246873204752,,Pixel 5,Google,android,3,863,67.84
135246873204800,2022-07-05,Galaxy 5,Samsung,android,2,982,56.66
135246873204848,2022-10-15,Galaxy 4,Samsung,android,2,429,87.94
135246873204896,2022-06-23,Galaxy 4,Samsung,android,1,1115,54.8
135246873204944,2022-09-22,Galaxy 5,Samsung,android,2,1152,68.09
135246873205280,2022-01-11,Galaxy 4,Samsung,android,2,1376,89.48
135246873205472,2022-07-16,Galaxy 5,Samsung,android,2,755,82.77
135246873205520,2022-11-09,Galaxy 5,Samsung,android,2,665,60.2
135246873205568,2022-04-20,Pixel 5,Google,android,3,1339,77.15
135246873205616,2022-07-17,Galaxy 4,Samsung,android,2,952,74.52
135246873205664,,Pixel 4,Google,android,4,1090,79.03
135246873205712,2022-07-18,Pixel 5,Google,android,3,1048,65.33
135246873205760,2022-08-30,Galaxy 5,Samsung,android,1,1265,88.61
135246873202976,2022-07-01,Galaxy 4,Samsung,android,3,1177,73.61
135246873201392,2022-07-04,Galaxy 5,Samsung,android,1,727,59.03
135246873201680,2022-03-22,Galaxy 5,Samsung,android,,455,87.08
135246873201728,2022-03-17,Galaxy 4,Samsung,android,1,746,89.45
135246873201824,2022-09-22,Galaxy 4,Samsung,android,1,,
135246873206720,2022-11-17,Galaxy 4,Samsung,android,4,1373,88.85
135246873206672,2022-11-09,Galaxy 5,Samsung,android,2,842,83.28
135246873206528,2022-08-20,Pixel 5,Google,android,2,937,88.43
135246873206384,2022-08-03,Galaxy 4,Samsung,android,1,865,81.98
135246873206336,2022-09-03,Pixel 5,Google,android,2,1034,89.6
135246873203120,2022-10-20,Galaxy 4,Samsung,android,1,494,75.4
135246873203072,2022-08-10,Galaxy 5,Samsung,android,2,815,83.24
135246873203024,2022-04-01,Galaxy 5,Samsung,android,2,921,48.96
135246873199184,2022-05-01,Galaxy 4,Samsung,android,1,906,68.81
135246873199712,2022-08-04,Galaxy 4,Samsung,android,2,645,54.07
135246873199664,2022-03-22,Pixel 6,Google,android,,,
135246873199616,2022-12-18,Galaxy 5,Samsung,android,,809,78.41
135246873207248,2022-06-10,Galaxy 5,Samsung,android,2,877,56.61
135246873207200,2022-01-28,Galaxy 5,Samsung,android,4,1248,78.32
135246873207392,2022-05-10,Pixel 4,Google,android,2,552,52.68
135246873200960,2022-09-23,Galaxy 6,Samsung,android,2,1069,77.59
135246873201008,2022-07-30,Galaxy 5,Samsung,android,2,918,71.78
135246873199232,2022-04-16,Galaxy 4,Samsung,android,2,646,71.14
135246873202784,2022-03-24,Galaxy 5,Samsung,android,3,788,76.38
135246873207872,2022-06-04,Galaxy 4,Samsung,android,1,1053,76.35
135246873207920,2022-05-15,Galaxy 4,Samsung,android,1,979,71.15
135246873207968,2022-09-29,Galaxy 4,Samsung,android,1,1017,76.5
135246873208016,2022-08-02,Galaxy 4,Samsung,android,1,1100,84.32
135246873208064,2022-05-29,Galaxy 5,Samsung,android,3,925,89.75
135246873208112,2022-09-27,Pixel 4,Google,android,,1408,78.36
135246873208160,2022-05-15,Galaxy 6,Samsung,android,3,988,80.37
135246873208208,2022-07-25,Pixel 4,Google,android,3,749,78.48
135246873208256,2022-10-01,Galaxy 4,Samsung,android,3,778,64.66
135246873208304,2022-06-12,Galaxy 6,Samsung,android,2,718,83.03
135246873208352,,Galaxy 5,Samsung,android,3,849,62.41
135246873208400,2022-12-03,Galaxy 5,Samsung,android,1,1084,80.48
135246873208448,2022-05-14,Pixel 5,Google,android,2,1271,86.22
135246873208496,2022-08-12,Galaxy 4,Samsung,android,1,865,84.07
135246873208544,,Galaxy 6,Samsung,android,2,935,67.19
135246873208592,2022-01-30,Galaxy 4,Samsung,android,2,1315,62.37
135246873208640,2022-02-09,Galaxy 5,Samsung,android,2,1045,70.98
135246873208688,2022-05-30,Pixel 4,Google,android,2,857,79.45
135246873208736,2022-11-21,Pixel 4,Google,android,4,946,89.98
135246873208784,2022-12-05,Galaxy 4,Samsung,android,3,1255,66.97
135246873208832,2022-05-25,Galaxy 5,Samsung,android,2,1089,89.44
135246873208880,2022-11-22,Galaxy 6,Samsung,android,2,817,67.02
135246873208928,2022-09-03,Pixel 4,Google,android,3,1149,47.95
135246873208976,2022-10-20,Galaxy 4,Samsung,android,2,1113,82.73
135246873209024,2022-03-24,Pixel 4,Google,android,3,762,70.81
135246873209072,2022-06-02,Galaxy 4,Samsung,android,,496,68.86
135246873209120,2022-08-30,Pixel 6,Google,android,1,1426,85.16
135246873209168,2022-10-27,Galaxy 5,Samsung,android,2,1021,82.61
135246873209216,2022-03-28,Pixel 5,Google,android,4,695,85.03
135246873209264,2022-04-08,Galaxy 4,Samsung,android,3,936,83.26
135246873209312,2022-04-20,Galaxy 5,Samsung,android,2,609,85.66
135246873209360,2022-10-12,Pixel 6,Google,android,3,1205,86.54
135246873209408,2022-05-20,Galaxy 5,Samsung,android,1,,
135246873209456,2022-08-06,Galaxy 4,Samsung,android,3,1113,76.12
135246873209504,2022-06-14,Galaxy 4,Samsung,android,1,,
135246873209552,2022-09-06,Galaxy 5,Samsung,android,3,735,88.6
135246873209600,2022-04-23,Pixel 4,Google,android,2,963,63.31
135246873209648,2022-01-24,Galaxy 5,Samsung,android,2,1114,80.04
135246873209696,2022-05-28,Galaxy 4,Samsung,android,1,863,41.25
135246873209744,2022-04-06,Galaxy 4,Samsung,android,2,867,54.2
135246873209792,2022-09-06,Galaxy 4,Samsung,android,2,950,66.91
135246873209840,,Galaxy 4,Samsung,android,1,483,53.49
135246873209888,2022-09-09,Pixel 5,Google,android,1,1325,77.67
135246873209936,2022-03-23,Galaxy 5,Samsung,android,2,1205,55.33
135246873209984,2022-12-20,Galaxy 4,Samsung,android,1,1179,83.88
135246873210032,2022-10-23,Galaxy 6,Samsung,android,1,1267,77.95
135246873210080,2022-10-21,Galaxy 4,Samsung,android,2,735,89.6
135246873210128,2022-09-01,Galaxy 5,Samsung,android,2,1480,85.37
135246873210176,2022-05-03,Galaxy 5,Samsung,android,3,,
135246873210224,2022-11-26,Galaxy 5,Samsung,android,1,1347,64.26
135246873210272,2022-05-03,Pixel 5,Google,android,2,414,87.03
135246873210320,2022-09-01,Galaxy 5,Samsung,android,1,912,77.6
135246873210368,2022-09-28,Galaxy 5,Samsung,android,1,759,54.78
135246873210416,2022-02-02,Galaxy 5,Samsung,android,1,744,59.42
135246873210464,2022-07-07,Galaxy 5,Samsung,android,2,822,67.33
135246873210512,2022-02-17,Galaxy 5,Samsung,android,2,794,67.41
135246873210560,2022-12-19,Galaxy 5,Samsung,android,1,1388,85.59
135246873210608,2022-06-07,Pixel 5,Google,android,2,1044,87.95
135246873210656,2022-11-01,Galaxy 5,Samsung,android,2,1286,88.47
135246873210704,2022-07-20,Pixel 5,Google,android,1,576,72.04
135246873210752,2022-04-20,Pixel 4,Google,android,2,940,81.39
135246873210800,2022-08-27,Galaxy 4,Samsung,android,2,785,78.12
135246873210848,2022-05-13,Galaxy 5,Samsung,android,3,847,79.54
135246873210896,2022-07-10,Galaxy 4,Samsung,android,,1452,86.19
135246873210944,2022-09-03,Galaxy 4,Samsung,android,3,792,56.65
135246873210992,,Pixel 4,Google,android,1,691,71.7
135246873211040,2022-07-05,Galaxy 4,Samsung,android,2,1176,81.19
135246873211088,2022-04-13,Pixel 4,Google,android,3,1010,89.53
135246873211136,2022-04-21,Pixel 4,Google,android,1,766,72.67
135246873211184,2022-12-27,Galaxy 4,Samsung,android,2,1470,85.18
135246873211232,2022-05-24,Galaxy 5,Samsung,android,3,1070,66.6
135246873211280,2022-07-11,Pixel 4,Google,android,4,1192,63.24
135246873211328,2022-05-19,Galaxy 5,Samsung,android,1,1379,88.97
135246873211376,2022-04-06,Galaxy 5,Samsung,android,2,1187,67.6
135246873211424,2022-05-24,Galaxy 4,Samsung,android,1,945,58.0
135246873211472,2022-02-07,Galaxy 4,Samsung,android,2,837,83.67
135246873211520,2022-12-13,Galaxy 5,Samsung,android,2,898,85.58
135246873211568,2022-10-04,Galaxy 5,Samsung,android,3,954,87.54
135246873211616,2022-02-08,Galaxy 4,Samsung,android,,1316,45.94
135246873211664,2022-07-03,Pixel 4,Google,android,2,1088,89.14
135246873211712,2022-07-02,Galaxy 5,Samsung,android,3,,
135246873211760,2022-06-22,Galaxy 5,Samsung,android,2,799,61.84
135246873211808,2022-06-05,Pixel 6,Google,android,2,470,72.51
135246873211856,2022-11-06,Galaxy 4,Samsung,android,2,1088,83.8
135246873211904,2022-07-16,Pixel 5,Google,android,3,1270,59.03
135246873211952,2022-06-24,Pixel 4,Google,android,3,569,78.48
135246873212000,2022-04-22,Galaxy 4,Samsung,android,,960,86.27
135246873212048,2022-10-14,Galaxy 6,Samsung,android,3,748,60.57
135246873212096,,Galaxy 4,Samsung,android,1,1182,73.64
135246873212144,2022-11-16,Pixel 5,Google,android,2,549,72.91
135246873212192,2022-07-14,Galaxy 4,Samsung,android,2,474,87.66
135246873212240,2022-04-14,Galaxy 5,Samsung,android,1,712,88.88
135246873212288,2022-08-24,Galaxy 5,Samsung,android,1,954,78.47
135246873212336,2022-05-03,Pixel 4,Google,android,3,,
135246873212384,2022-06-10,Galaxy 4,Samsung,android,2,687,63.96
135246873212432,2022-06-26,Galaxy 5,Samsung,android,2,596,82.5
135246873212480,2022-08-05,Galaxy 4,Samsung,android,1,1490,88.24
135246873212528,2022-10-04,Galaxy 6,Samsung,android,1,1259,67.96
135246873212576,2022-08-06,Pixel 5,Google,android,3,710,60.17
135246873212624,2022-07-04,Pixel 5,Google,android,1,552,77.9
135246873212672,2022-08-04,Pixel 4,Google,android,2,1186,78.43
135246873212720,2022-04-26,Pixel 5,Google,android,3,1031,74.29
135246873212768,2022-08-16,Pixel 5,Google,android,1,1163,61.06
135246873212816,2022-03-21,Galaxy 5,Samsung,android,2,1455,77.39
135246873212864,2022-09-11,Galaxy 4,Samsung,android,2,543,36.91
135246873212912,2022-07-20,Galaxy 4,Samsung,android,2,,
135246873212960,2022-09-05,Galaxy 5,Samsung,android,1,953,64.56
135246873213008,,Galaxy 4,Samsung,android,2,631,81.38
135246873213056,2022-03-17,Galaxy 4,Samsung,android,2,782,86.63
135246873213104,2022-04-22,Galaxy 4,Samsung,android,2,,
135246873213152,2022-08-26,Galaxy 5,Samsung,android,2,1285,69.57
135246873213200,,Galaxy 5,Samsung,android,3,637,61.49
135246873213248,2022-05-22,Galaxy 4,Samsung,android,2,602,89.14
135246873213296,2022-03-22,Galaxy 4,Samsung,android,2,,
135246873213344,2022-06-30,Galaxy 5,Samsung,android,2,1237,51.05
135246873213392,2022-07-16,Galaxy 4,Samsung,android,1,620,83.03
135246873213440,2022-09-20,Pixel 6,Google,android,3,836,72.94
135246873213488,2022-06-10,Galaxy 4,Samsung,android,3,903,89.21
135246873213536,2022-10-04,Galaxy 5,Samsung,android,3,1332,60.06
135246873213584,2022-05-13,Galaxy 6,Samsung,android,2,778,77.92
135246873213632,2022-08-21,Galaxy 5,Samsung,android,1,951,78.22
135246873213680,2022-02-21,Galaxy 4,Samsung,android,2,1106,67.75
135246873213728,2022-09-22,Galaxy 5,Samsung,android,1,1373,76.58
135246873213776,2022-09-14,Galaxy 4,Samsung,android,2,882,86.43
135246873213824,2022-03-04,Pixel 4,Google,android,3,,
135246873213872,2022-05-16,Pixel 4,Google,android,2,965,85.9
135246873213920,2022-05-12,Galaxy 5,Samsung,android,2,722,70.24
135246873213968,2022-09-05,Galaxy 5,Samsung,android,2,881,79.53
135246873214016,2022-05-11,Galaxy 4,Samsung,android,2,856,78.36
135246873214064,2022-05-03,Galaxy 5,Samsung,android,1,453,87.03
135246873214112,2022-05-23,Galaxy 4,Samsung,android,2,792,83.01
135246873214160,2022-05-05,Pixel 5,Google,android,3,1279,73.79
135246873214208,2022-05-20,Galaxy 4,Samsung,android,3,1041,76.41
135246873214256,2022-06-09,Galaxy 4,Samsung,android,2,1351,80.91
135246873214304,2022-06-12,Galaxy 4,Samsung,android,2,575,85.77
135246873214352,2022-03-27,Galaxy 4,Samsung,android,3,1395,87.45
135246873214400,2022-05-23,Galaxy 4,Samsung,android,1,629,53.15
135246873214448,2022-06-19,Pixel 5,Google,android,2,1314,61.37
135246873214496,2022-05-27,Galaxy 5,Samsung,android,1,1117,45.41
135246873214544,2022-06-16,Galaxy 5,Samsung,android,3,1129,87.44
135246873214592,2022-04-07,Pixel 4,Google,android,1,1135,78.34
135246873214640,,Galaxy 4,Samsung,android,1,718,75.34
135246873214688,2022-05-23,Pixel 6,Google,android,2,816,74.97
135246873214736,2022-02-06,Pixel 4,Google,android,3,,
135246873214784,2022-09-22,Pixel 4,Google,android,4,620,85.33
135246873214832,2022-09-28,Pixel 4,Google,android,2,729,82.24
135246873214880,2022-09-10,Pixel 4,Google,android,4,1326,83.21
135246873214928,2022-11-16,Galaxy 4,Samsung,android,2,874,82.43
135247797645904,2022-04-06,Pixel 4,Google,android,2,1012,76.39
135247797648640,2022-07-19,Galaxy 4,Samsung,android,4,947,39.72
135247797644656,2022-06-07,Galaxy 5,Samsung,android,2,885,77.86
135247797644608,2022-06-09,Galaxy 5,Samsung,android,1,1123,52.02
135247797642688,2022-08-10,Galaxy 6,Samsung,android,1,774,81.41
135247797634672,2022-05-25,Galaxy 4,Samsung,android,2,488,70.25
135247797644512,2022-03-15,Galaxy 4,Samsung,android,5,942,84.86
135247797635248,2022-01-19,Pixel 4,Google,android,2,573,85.41
135247797635536,2022-06-11,Galaxy 4,Samsung,android,2,861,82.9
135247797642592,2022-01-25,Pixel 4,Google,android,2,1079,73.75
135247797647680,2022-03-22,Galaxy 5,Samsung,android,1,1299,78.45
135247797644752,2022-10-21,Galaxy 4,Samsung,android,2,1415,70.77
135247797634432,2022-05-06,Galaxy 5,Samsung,android,1,1129,56.7
135247797645376,2022-09-13,Pixel 4,Google,android,2,1303,88.17
135247797634528,2022-03-04,Galaxy 5,Samsung,android,1,829,87.15
135247797644896,2022-05-21,Galaxy 5,Samsung,android,,,
135247797645040,2022-10-01,Galaxy 5,Samsung,android,2,1135,52.35
135247797636304,2022-06-10,Pixel 4,Google,android,2,1239,85.28
135247797641728,2022-07-15,Galaxy 5,Samsung,android,2,1278,69.81
135247797647200,2022-03-30,Galaxy 5,Samsung,android,2,978,81.32
135247797646432,2022-05-12,Galaxy 6,Samsung,android,1,964,79.34
135247797642640,2022-10-21,Galaxy 4,Samsung,android,1,1040,81.83
135247797646768,2022-09-28,Galaxy 4,Samsung,android,2,742,88.2
135247797636352,2022-08-13,Galaxy 4,Samsung,android,2,1423,74.89
135247797646672,2022-11-10,Pixel 4,Google,android,1,853,62.15
135247797638224,2022-07-06,Galaxy 4,Samsung,android,1,718,75.22
135247797642016,2022-07-01,Pixel 5,Google,android,1,1115,64.64
135247797638752,2022-01-06,Galaxy 4,Samsung,android,,1060,52.35
135247797645280,2022-06-28,Galaxy 5,Samsung,android,1,1207,89.31
135247797641920,2022-04-12,Galaxy 4,Samsung,android,1,1327,80.67
135247797639088,2022-07-31,Galaxy 4,Samsung,android,4,1028,82.82
135247797635056,2022-05-03,Pixel 4,Google,android,2,,
135247797644848,2022-05-01,Galaxy 5,Samsung,android,2,865,73.3
135247797635488,2022-07-04,Galaxy 6,Samsung,android,1,1090,69.3
135247797634816,2022-08-03,Galaxy 5,Samsung,android,4,629,68.01
135247797635872,2022-04-19,Galaxy 6,Samsung,android,2,650,71.16
135247797647536,2022-06-22,Pixel 4,Google,android,3,767,82.58
135247797636064,2022-07-02,Galaxy 6,Samsung,android,1,669,88.74
135247797636448,2022-10-08,Galaxy 5,Samsung,android,1,743,74.72
135247797645184,2022-05-25,Galaxy 5,Samsung,android,1,663,82.17
135247797641824,2022-07-28,Pixel 5,Google,android,,775,86.44
135247797645520,2022-03-31,Galaxy 4,Samsung,android,2,1334,47.39
135247797640816,2022-03-12,Galaxy 5,Samsung,android,2,714,41.83
135247797638800,2022-11-16,Galaxy 5,Samsung,android,2,1422,74.05
135247797642448,2022-03-06,Galaxy 5,Samsung,android,3,885,83.36
135247797640864,2022-05-12,Galaxy 4,Samsung,android,1,1034,72.23
135247797639664,2022-07-28,Galaxy 4,Samsung,android,1,997,83.06
135247797639040,2022-10-06,Galaxy 5,Samsung,android,2,1087,64.62
135247797647104,2022-06-09,Galaxy 5,Samsung,android,1,1019,66.45
135247797643216,2022-06-26,Galaxy 4,Samsung,android,1,1047,87.16
135247797639808,2022-05-22,Galaxy 5,Samsung,android,2,791,75.28
135247797642112,2022-06-16,Pixel 5,Google,android,1,1164,75.68
135247797640960,2022-06-12,Pixel 4,Google,android,1,1192,80.42
135247797639184,2022-05-17,Galaxy 5,Samsung,android,2,1290,86.05
135247797636112,2022-03-19,Galaxy 5,Samsung,android,,807,84.39
135247797639760,2022-07-19,Galaxy 4,Samsung,android,2,423,75.65
135247797646960,2022-11-04,Galaxy 4,Samsung,android,2,1030,56.47
135247797639856,2022-05-16,Pixel 5,Google,android,,677,75.72
135247797644800,2022-11-11,Galaxy 5,Samsung,android,1,,
135247797639616,2022-04-09,Pixel 4,Google,android,2,474,68.14
135247797642304,,Pixel 5,Google,android,1,,
135247797635200,2022-03-01,Galaxy 4,Samsung,android,2,1244,75.26
135247797648976,2022-11-10,Galaxy 4,Samsung,android,2,,
135247797645472,2022-09-14,Galaxy 5,Samsung,android,3,661,86.04
135247797647152,2022-05-21,Galaxy 4,Samsung,android,3,1004,75.75
135247797641584,2022-06-03,Galaxy 5,Samsung,android,4,916,87.13
135247797643840,2022-09-21,Galaxy 4,Samsung,android,2,1296,75.44
135247797637552,2022-07-24,Galaxy 5,Samsung,android,2,553,79.67
135247797633088,2022-04-19,Galaxy 5,Samsung,android,1,740,81.44
135247797644032,2022-06-28,Galaxy 5,Samsung,android,2,,
135247797646384,2022-07-05,Pixel 4,Google,android,4,699,82.39
135247797646336,2022-05-07,Galaxy 5,Samsung,android,2,1400,82.81
135247797644224,2022-07-31,Galaxy 4,Samsung,android,2,764,60.49
135247797647344,2022-07-01,Galaxy 4,Samsung,android,2,,
135247797645424,2022-11-15,Pixel 4,Google,android,2,,
135247797645328,2022-03-15,Galaxy 4,Samsung,android,3,1153,81.27
135247797644944,2022-02-16,Pixel 6,Google,android,2,940,90.0
